subscription_id,customer_id,product_category,deposit_product_id,product_name,subscription_date,maturity_date,months,amount,interest_rate,status,channel
S00001869,C000630,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-04,2025-12-31,6,100000000,3.6,유지,영업점
S00008257,C002868,입출금,CHK001,신한은행 쏠편한 입출금 통장,2025-07-05,2035-07-03,0,864838,0.1,유지,모바일
S00007445,C002548,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-05,2026-01-01,6,100000000,3.3,유지,인터넷
S00001888,C000636,예금,DEP002,신한은행 쏠편한 정기예금,2025-07-05,2026-06-30,12,100000000,3.2,유지,인터넷
S00003145,C001021,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-05,2026-01-01,6,100000000,3.3,유지,인터넷
S00006523,C002222,예금,DEP005,IBK기업은행 i-ONE 정기예금,2025-07-05,2026-06-30,12,100000000,3.1,유지,영업점
S00007247,C002477,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-05,2027-06-25,24,4437024,4.2,유지,인터넷
S00002707,C000882,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-05,2027-06-25,24,17549976,4.2,유지,인터넷
S00000371,C000126,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-06,2026-01-02,6,100000000,3.6,유지,영업점
S00007750,C002671,예금,DEP001,KB국민은행 KB star 정기예금,2025-07-06,2026-07-01,12,100000000,3.5,유지,영업점
S00007626,C002621,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-07,2026-07-02,12,4829280,4.0,유지,영업점
S00000736,C000259,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-07,2026-01-03,6,100000000,3.6,유지,영업점
S00005319,C001786,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2025-07-07,2035-07-05,0,3172502,0.1,유지,모바일
S00003441,C001126,적금,SAV003,신한은행 청년 처음 적금,2025-07-07,2027-06-27,24,2745048,4.5,유지,인터넷
S00007180,C002449,예금,DEP001,KB국민은행 KB star 정기예금,2025-07-09,2026-07-04,12,100000000,3.5,유지,영업점
S00003170,C001031,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-09,2026-01-05,6,100000000,3.6,유지,영업점
S00006956,C002375,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-09,2035-07-07,0,3440928,0.1,유지,영업점
S00006464,C002201,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-09,2027-06-29,24,3080400,4.2,유지,인터넷
S00003844,C001266,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-09,2027-06-29,24,16394712,4.2,유지,인터넷
S00003713,C001216,예금,DEP002,신한은행 쏠편한 정기예금,2025-07-10,2026-07-05,12,100000000,3.2,유지,인터넷
S00002946,C000955,예금,DEP005,IBK기업은행 i-ONE 정기예금,2025-07-10,2026-07-05,12,100000000,3.1,유지,영업점
S00004999,C001665,적금,SAV003,신한은행 청년 처음 적금,2025-07-10,2027-06-30,24,10357536,4.5,유지,인터넷
S00008383,C002914,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-10,2026-07-05,12,3956664,4.0,유지,영업점
S00008282,C002877,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-10,2026-07-05,12,4881468,4.0,유지,영업점
S00005090,C001696,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-10,2027-06-30,24,13401792,5.0,유지,영업점
S00002302,C000761,예금,DEP001,KB국민은행 KB star 정기예금,2025-07-11,2026-07-06,12,34353207,3.5,유지,영업점
S00001332,C000466,예금,DEP004,우리은행 WON플러스 예금,2025-07-11,2026-07-06,12,100000000,3.4,유지,영업점
S00000853,C000299,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-11,2026-07-06,12,6062628,3.5,유지,모바일
S00004094,C001346,예금,DEP004,우리은행 WON플러스 예금,2025-07-11,2026-07-06,12,100000000,3.4,유지,영업점
S00003061,C000994,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-11,2027-07-01,24,21641664,4.2,유지,인터넷
S00005266,C001761,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-11,2035-07-09,0,2126501,0.1,유지,영업점
S00008237,C002861,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-11,2027-07-01,24,4094760,4.2,유지,인터넷
S00004784,C001585,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2025-07-11,2035-07-09,0,2770347,0.1,유지,모바일
S00001971,C000660,예금,DEP004,우리은행 WON플러스 예금,2025-07-11,2026-07-06,12,100000000,3.4,유지,영업점
S00005060,C001684,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-12,2026-07-07,12,6349656,4.0,유지,영업점
S00005705,C001934,예금,DEP001,KB국민은행 KB star 정기예금,2025-07-12,2026-07-07,12,100000000,3.5,유지,영업점
S00001688,C000574,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-12,2026-01-08,6,34286540,3.3,유지,인터넷
S00001100,C000386,예금,DEP005,IBK기업은행 i-ONE 정기예금,2025-07-12,2026-07-07,12,100000000,3.1,유지,영업점
S00008576,C002992,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-12,2026-01-08,6,100000000,3.6,유지,영업점
S00003314,C001083,예금,DEP004,우리은행 WON플러스 예금,2025-07-12,2026-07-07,12,100000000,3.4,유지,영업점
S00008439,C002939,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2025-07-12,2035-07-10,0,2868640,0.1,유지,모바일
S00000331,C000111,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-13,2026-07-08,12,2677200,3.5,유지,모바일
S00003688,C001207,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-13,2035-07-11,0,1281416,0.1,유지,영업점
S00007102,C002427,예금,DEP002,신한은행 쏠편한 정기예금,2025-07-13,2026-07-08,12,100000000,3.2,유지,인터넷
S00000421,C000143,입출금,CHK001,신한은행 쏠편한 입출금 통장,2025-07-13,2035-07-11,0,4307975,0.1,유지,모바일
S00007611,C002616,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-13,2026-01-09,6,100000000,3.6,유지,영업점
S00000815,C000285,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-13,2026-07-08,12,1554396,4.0,유지,영업점
S00002489,C000812,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-13,2026-07-08,12,8091912,3.5,유지,모바일
S00005246,C001754,예금,DEP001,KB국민은행 KB star 정기예금,2025-07-14,2026-07-09,12,72276465,3.5,유지,영업점
S00004959,C001649,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-14,2027-07-04,24,18213144,4.2,유지,인터넷
S00008055,C002790,적금,SAV003,신한은행 청년 처음 적금,2025-07-14,2027-07-04,24,9927264,4.5,유지,인터넷
S00000314,C000106,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-14,2026-07-09,12,1728672,4.0,유지,영업점
S00001024,C000358,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-14,2026-07-09,12,10499088,4.0,유지,영업점
S00002728,C000889,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-15,2026-07-10,12,2755260,4.0,유지,영업점
S00007633,C002623,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-15,2027-07-05,24,10949064,5.0,유지,영업점
S00001159,C000405,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-15,2027-07-05,24,23464584,5.0,유지,영업점
S00003058,C000992,예금,DEP002,신한은행 쏠편한 정기예금,2025-07-15,2026-07-10,12,36350494,3.2,유지,인터넷
S00000395,C000135,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-15,2027-07-05,24,20312160,4.2,유지,인터넷
S00004844,C001606,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-16,2026-07-11,12,7893936,4.0,유지,영업점
S00004830,C001603,예금,DEP001,KB국민은행 KB star 정기예금,2025-07-16,2026-07-11,12,72276465,3.5,유지,영업점
S00007329,C002504,적금,SAV003,신한은행 청년 처음 적금,2025-07-16,2027-07-06,24,21986688,4.5,유지,인터넷
S00002660,C000868,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-16,2027-07-06,24,14797632,4.2,유지,인터넷
S00007771,C002679,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-17,2035-07-15,0,232898,0.1,유지,영업점
S00004230,C001391,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-17,2027-07-07,24,10543824,4.2,유지,인터넷
S00007773,C002680,입출금,CHK001,신한은행 쏠편한 입출금 통장,2025-07-17,2035-07-15,0,3485096,0.1,유지,모바일
S00002057,C000687,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-17,2026-01-13,6,100000000,3.3,유지,인터넷
S00005066,C001685,예금,DEP004,우리은행 WON플러스 예금,2025-07-17,2026-07-12,12,100000000,3.4,유지,영업점
S00001039,C000362,적금,SAV003,신한은행 청년 처음 적금,2025-07-17,2027-07-07,24,22320408,4.5,유지,인터넷
S00004019,C001321,예금,DEP004,우리은행 WON플러스 예금,2025-07-18,2026-07-13,12,100000000,3.4,유지,영업점
S00008328,C002894,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-18,2026-01-14,6,100000000,3.3,유지,인터넷
S00005047,C001679,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-18,2026-07-13,12,7638468,3.5,유지,모바일
S00004158,C001367,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-18,2035-07-16,0,3918647,0.1,유지,영업점
S00005815,C001972,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-18,2027-07-08,24,12930888,4.2,유지,인터넷
S00007554,C002592,예금,DEP004,우리은행 WON플러스 예금,2025-07-19,2026-07-14,12,100000000,3.4,유지,영업점
S00003502,C001147,입출금,CHK001,신한은행 쏠편한 입출금 통장,2025-07-19,2035-07-17,0,2842189,0.1,유지,모바일
S00005254,C001756,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-20,2026-07-15,12,6442944,4.0,유지,영업점
S00002989,C000969,적금,SAV003,신한은행 청년 처음 적금,2025-07-20,2027-07-10,24,14797584,4.5,유지,인터넷
S00005639,C001912,예금,DEP002,신한은행 쏠편한 정기예금,2025-07-20,2026-07-15,12,100000000,3.2,유지,인터넷
S00001565,C000538,입출금,CHK001,신한은행 쏠편한 입출금 통장,2025-07-20,2035-07-18,0,4313780,0.1,유지,모바일
S00000477,C000164,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-20,2026-01-16,6,100000000,3.3,유지,인터넷
S00005661,C001921,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2025-07-20,2035-07-18,0,226560,0.1,유지,모바일
S00004238,C001394,예금,DEP005,IBK기업은행 i-ONE 정기예금,2025-07-20,2026-07-15,12,100000000,3.1,유지,영업점
S00006243,C002123,예금,DEP004,우리은행 WON플러스 예금,2025-07-20,2026-07-15,12,100000000,3.4,유지,영업점
S00003217,C001050,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2025-07-21,2035-07-19,0,4444528,0.1,유지,모바일
S00006494,C002211,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-21,2026-07-16,12,3243816,4.0,유지,영업점
S00005030,C001674,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-21,2027-07-11,24,3090504,5.0,유지,영업점
S00000478,C000164,예금,DEP004,우리은행 WON플러스 예금,2025-07-21,2026-07-16,12,100000000,3.4,유지,영업점
S00006085,C002070,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-21,2027-07-11,24,5276832,5.0,유지,영업점
S00001584,C000544,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-21,2027-07-11,24,21055488,4.2,유지,인터넷
S00007864,C002714,적금,SAV003,신한은행 청년 처음 적금,2025-07-22,2027-07-12,24,4847280,4.5,유지,인터넷
S00002620,C000854,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-22,2026-01-18,6,100000000,3.6,유지,영업점
S00006255,C002127,예금,DEP002,신한은행 쏠편한 정기예금,2025-07-22,2026-07-17,12,100000000,3.2,유지,인터넷
S00001570,C000539,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-22,2026-01-18,6,100000000,3.3,유지,인터넷
S00000804,C000280,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-23,2035-07-21,0,3626880,0.1,유지,영업점
S00005673,C001925,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-24,2035-07-22,0,313434,0.1,유지,영업점
S00002091,C000698,예금,DEP002,신한은행 쏠편한 정기예금,2025-07-24,2026-07-19,12,100000000,3.2,유지,인터넷
S00003586,C001171,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-24,2027-07-14,24,16742568,5.0,유지,영업점
S00006474,C002205,예금,DEP002,신한은행 쏠편한 정기예금,2025-07-24,2026-07-19,12,100000000,3.2,유지,인터넷
S00002525,C000823,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-24,2026-07-19,12,10032576,3.5,유지,모바일
S00007318,C002502,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-24,2035-07-22,0,2365155,0.1,유지,영업점
S00001378,C000480,예금,DEP001,KB국민은행 KB star 정기예금,2025-07-24,2026-07-19,12,100000000,3.5,유지,영업점
S00000825,C000288,적금,SAV003,신한은행 청년 처음 적금,2025-07-25,2027-07-15,24,7213008,4.5,유지,인터넷
S00007651,C002631,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-25,2026-07-20,12,7655916,4.0,유지,영업점
S00000941,C000327,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-25,2026-07-20,12,3607812,4.0,유지,영업점
S00003286,C001073,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-25,2026-01-21,6,100000000,3.3,유지,인터넷
S00006869,C002341,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-25,2026-07-20,12,7564728,4.0,유지,영업점
S00003543,C001158,예금,DEP005,IBK기업은행 i-ONE 정기예금,2025-07-26,2026-07-21,12,100000000,3.1,유지,영업점
S00001559,C000537,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-26,2027-07-16,24,22971168,4.2,유지,인터넷
S00001449,C000503,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-26,2027-07-16,24,18605904,5.0,유지,영업점
S00000705,C000247,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-26,2035-07-24,0,3362299,0.1,유지,영업점
S00007010,C002396,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-26,2026-01-22,6,100000000,3.3,유지,인터넷
S00000250,C000085,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-27,2035-07-25,0,1058495,0.1,유지,영업점
S00001122,C000392,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-27,2027-07-17,24,17697720,4.2,유지,인터넷
S00001115,C000391,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-27,2035-07-25,0,2909884,0.1,유지,영업점
S00006115,C002081,입출금,CHK001,신한은행 쏠편한 입출금 통장,2025-07-27,2035-07-25,0,4594799,0.1,유지,모바일
S00006680,C002277,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-27,2026-07-22,12,6058128,3.5,유지,모바일
S00005036,C001676,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2025-07-27,2035-07-25,0,2432378,0.1,유지,모바일
S00003595,C001175,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-27,2026-07-22,12,9737604,3.5,유지,모바일
S00004047,C001331,적금,SAV003,신한은행 청년 처음 적금,2025-07-27,2027-07-17,24,15754536,4.5,유지,인터넷
S00000081,C000026,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-07-28,2035-07-26,0,184879,0.1,유지,영업점
S00008365,C002906,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-28,2027-07-18,24,4881840,5.0,유지,영업점
S00006949,C002372,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-28,2026-01-24,6,100000000,3.3,유지,인터넷
S00000533,C000183,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-28,2027-07-18,24,4908408,5.0,유지,영업점
S00004271,C001406,입출금,CHK003,우리은행 우리 SUPER주거래 통장,2025-07-28,2035-07-26,0,2276387,0.1,유지,모바일
S00007002,C002392,예금,DEP005,IBK기업은행 i-ONE 정기예금,2025-07-28,2026-07-23,12,95424732,3.1,유지,영업점
S00004929,C001639,적금,SAV003,신한은행 청년 처음 적금,2025-07-29,2027-07-19,24,6446808,4.5,유지,인터넷
S00005411,C001820,적금,SAV003,신한은행 청년 처음 적금,2025-07-29,2027-07-19,24,13652424,4.5,유지,인터넷
S00001929,C000647,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-29,2026-07-24,12,7151304,3.5,유지,모바일
S00003770,C001239,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-29,2026-07-24,12,3742764,4.0,유지,영업점
S00007518,C002576,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-30,2026-07-25,12,4859520,3.5,유지,모바일
S00008367,C002907,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-30,2027-07-20,24,11630592,4.2,유지,인터넷
S00007697,C002648,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-30,2026-07-25,12,8408820,3.5,유지,모바일
S00001439,C000501,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-30,2026-07-25,12,3676944,3.5,유지,모바일
S00008173,C002833,적금,SAV004,KB국민은행 KB 내맘대로 적금,2025-07-30,2026-07-25,12,5829672,3.5,유지,모바일
S00003509,C001148,적금,SAV002,하나은행 하나 청년도약계좌,2025-07-30,2026-07-25,12,4576764,4.0,유지,영업점
S00008224,C002855,예금,DEP004,우리은행 WON플러스 예금,2025-07-30,2026-07-25,12,100000000,3.4,유지,영업점
S00007952,C002748,예금,DEP001,KB국민은행 KB star 정기예금,2025-07-30,2026-07-25,12,100000000,3.5,유지,영업점
S00002018,C000674,적금,SAV005,NH농협은행 NH1934월복리적금,2025-07-31,2027-07-21,24,20987592,4.2,유지,인터넷
S00008540,C002979,적금,SAV003,신한은행 청년 처음 적금,2025-07-31,2027-07-21,24,22032000,4.5,유지,인터넷
S00000588,C000205,적금,SAV003,신한은행 청년 처음 적금,2025-07-31,2027-07-21,24,18507216,4.5,유지,인터넷
S00007872,C002717,적금,SAV001,KB국민은행 KB 청년희망적금,2025-07-31,2027-07-21,24,9977136,5.0,유지,영업점
S00002571,C000838,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-31,2026-01-27,6,20010342,3.6,유지,영업점
S00006938,C002367,예금,DEP005,IBK기업은행 i-ONE 정기예금,2025-07-31,2026-07-26,12,100000000,3.1,유지,영업점
S00002316,C000764,예금,DEP006,하나은행 3·6·9 정기예금,2025-07-31,2026-01-27,6,43054825,3.6,유지,영업점
S00006551,C002233,예금,DEP003,NH농협은행 NH올원 e예금,2025-07-31,2026-01-27,6,100000000,3.3,유지,인터넷
S00006980,C002383,예금,DEP006,하나은행 3·6·9 정기예금,2025-08-01,2026-01-28,6,100000000,3.6,유지,영업점
S00003186,C001037,예금,DEP005,IBK기업은행 i-ONE 정기예금,2025-08-01,2026-07-27,12,100000000,3.1,유지,영업점
S00002814,C000915,예금,DEP002,신한은행 쏠편한 정기예금,2025-08-01,2026-07-27,12,100000000,3.2,유지,인터넷
S00005762,C001953,예금,DEP002,신한은행 쏠편한 정기예금,2025-08-02,2026-07-28,12,100000000,3.2,유지,인터넷
S00001409,C000491,입출금,CHK002,KB국민은행 KB Star 입출금통장,2025-08-02,2035-07-31,0,2874780,0.1,유지,영업점
S00005484,C001846,적금,SAV002,하나은행 하나 청년도약계좌,2025-08-02,2026-07-28,12,10102128,4.0,유지,영업점
S00003372,C001103,적금,SAV002,하나은행 하나 청년도약계좌,2025-08-02,2026-07-28,12,9772836,4.0,유지,영업점
